x,y,z,vx,vy,vz,ax,ay,az,DTMode
-0.0011457804,-0.0010984319,-0.066291355,-0.004549163,0.0041975155,0.0019979405,0.030575946,-0.028775757,-0.0039401995,2_3
-0.0003162827,-0.0010006581,-0.06641553,-0.002431199,0.0066317315,0.0020579747,0.13457102,0.72989154,0.04233408,2_3
0.0004472226,-0.00097004906,-0.06652048,-0.0005429391,0.0045124916,0.002242732,0.3566892,0.14547774,0.16540629,2_3
0.0013033855,-0.0009872109,-0.066609144,-0.0027958124,0.0028415767,0.0018820851,-0.17751984,-0.7058014,-0.17036274,2_3
0.0018320414,-0.0009557332,-0.066671945,-0.0027338385,0.003466683,0.0010892946,-0.14047441,-0.25034052,-0.17807333,2_3
0.002162376,-0.0009522398,-0.066720046,-0.0024629843,0.0041301185,0.0020589097,-0.16314526,-0.03530739,-0.02466037,2_3
0.0023653423,-0.00096326834,-0.06678132,-0.0015961725,0.0031506072,0.001979983,0.21074072,0.39779884,0.11483215,2_3
0.002259047,-0.0010775517,-0.066799164,-0.0047881557,0.0013157888,0.0018674793,-0.33120596,-0.36593038,-0.07669553,2_3
0.002026812,-0.0011655041,-0.06687335,-0.0040124,0.0016932616,0.0010474079,-0.0356387,0.12419573,0.058243178,2_3
0.0015756667,-0.0012768112,-0.06689556,-0.0040481747,-0.002355255,0.0023311987,0.89783305,-0.78381395,0.7578857,2_3
0.0009173496,-0.0015225741,-0.06684989,-0.010561349,-0.0014200212,-0.0022162716,-0.4263357,-0.30314565,-0.76170695,2_3
0.00029554893,-0.0025226707,-0.06725477,-0.007215614,-0.030192925,-0.014257109,-0.4365904,0.024142891,-0.38767722,2_3
0.00027437272,-0.007865857,-0.068608336,-0.0024059743,-0.05944005,0.0030330925,0.9211532,-1.2330465,0.7967703,2_3
-0.0007897338,-0.015106317,-0.07002459,-0.025182204,-0.087974265,-0.04197144,0.081489846,-1.1469651,0.012916877,2_3
-0.004444596,-0.026028898,-0.07996362,-0.050396685,-0.107572846,-0.14362158,-0.07588327,0.8486351,-1.5663167,2_3
-0.010980059,-0.039009947,-0.10015295,-0.08167644,-0.12453378,-0.24000913,-0.5454854,-0.15753949,-0.8276218,2_3
-0.021134708,-0.053470057,-0.13161464,-0.096880116,-0.13152377,-0.32890797,-0.03961426,2.4746456,-0.8885996,2_3
-0.03235721,-0.06487503,-0.16997509,-0.107469976,-0.08528037,-0.40806016,-0.055915523,2.9228868,-1.8764989,2_3
-0.04528029,-0.072857335,-0.21860608,-0.11147209,-0.065037124,-0.47730616,0.42422742,-1.1860235,0.06522771,2_3
-0.058985267,-0.07958137,-0.27968267,-0.101137236,-0.06574918,-0.500055,-0.3678778,1.943376,-0.87210315,2_3
-0.06909494,-0.08254882,-0.33222762,-0.09209591,-0.01756598,-0.4771997,-0.25403044,4.022519,-0.20184061,2_3
-0.07767577,-0.08352742,-0.38733292,-0.073836125,-0.036331676,-0.44666073,-0.024020312,-3.7349534,0.8918408,2_3
-0.083408095,-0.08413581,-0.440102,-0.049205866,-0.023938295,-0.40001032,1.3986489,4.801991,1.1900297,2_3
-0.08557363,-0.08424197,-0.47814238,-0.029712621,-0.0013048839,-0.35112542,0.83551556,4.049034,-0.7350094,2_3
-0.08507334,-0.08457064,-0.5107989,-0.013099169,-0.0037892573,-0.30167344,-0.409023,-1.0913081,0.4784282,2_3
-0.08226894,-0.0855852,-0.53646874,0.0037844314,-0.04681813,-0.27354318,0.10025045,-3.065763,0.8165432,2_3
-0.07733066,-0.08695793,-0.558063,0.023780921,0.0045767566,-0.24542893,0.322284,3.751325,-0.74821246,2_3
-0.071382426,-0.08825468,-0.573665,0.03182584,0.014737669,-0.21892163,0.7089258,-0.35652024,0.8773198,2_3
-0.06502242,-0.09103001,-0.5854084,0.03142298,-0.031145409,-0.20231429,-1.0581278,-2.3099365,-2.3828754,2_3
-0.05887867,-0.09517314,-0.5956082,0.034959417,-0.029932087,-0.18195945,-0.3408557,1.2476809,-0.8858574,2_3
-0.053537134,-0.09913678,-0.60445935,0.034751274,0.0040539387,-0.17342548,0.21873671,2.596853,0.20460911,2_3
-0.049173754,-0.10347983,-0.614569,0.028474886,-0.034368567,-0.17883192,0.2869785,-2.9308183,-0.09574844,2_3
-0.046069644,-0.10845798,-0.62599146,0.030121997,-0.03141671,-0.18770391,1.413359,1.9714022,-0.20621103,2_3
-0.04399512,-0.11341999,-0.64092124,0.026397118,-0.005942228,-0.19160968,0.070297346,0.5264833,0.15346934,2_3
-0.04320615,-0.1186315,-0.65723866,0.017278051,-0.020312995,-0.19528162,-0.45357195,-2.1202354,-0.17608076,2_3
-0.043274097,-0.12428931,-0.6747422,0.014769464,-0.054034077,-0.17492552,0.39754587,-0.7331824,1.3440546,2_3
-0.043982007,-0.13089734,-0.6932842,0.015021607,-0.028438374,-0.1700065,0.93802524,3.4297276,1.2666378,2_3
-0.045171544,-0.13819209,-0.7118805,0.009973189,-0.050528664,-0.17782994,0.90876836,-2.4662123,1.1429827,2_3
-0.046768595,-0.14701435,-0.730844,-0.0006425947,-0.09529809,-0.16512784,-0.75365674,-3.599903,1.085897,2_3
-0.048496377,-0.15672842,-0.7476478,0.0036622826,-0.117677994,-0.15046844,0.20295593,-1.6829427,-1.1054373,2_3
-0.050290257,-0.1702908,-0.76556385,0.008224833,-0.09356243,-0.12199963,0.05350991,1.5698515,0.9460728,2_3
-0.051195636,-0.18337232,-0.7798569,0.0136897545,-0.11148233,-0.10192024,0.7665735,-2.8359232,0.9383735,2_3
-0.05116814,-0.19652548,-0.79282695,0.018261569,-0.10095273,-0.09393723,0.90677935,2.2911184,0.79379195,2_3
-0.04971667,-0.20720436,-0.80382395,0.028677458,-0.06831511,-0.08657994,-0.4974895,0.9550167,0.5424496,2_3
-0.04715069,-0.21589376,-0.8135628,0.03333395,-0.06907205,-0.09060398,-0.641152,-1.0404727,1.0060455,2_3
-0.043326423,-0.2238082,-0.82357264,0.04095012,-0.08687457,-0.08440615,0.52731687,-2.884935,0.6356732,2_3
-0.03868964,-0.23027712,-0.83334726,0.04218203,-0.06218583,-0.08575715,-0.3837775,1.2288554,-0.8159955,2_3
-0.033668928,-0.23417312,-0.84253424,0.048682563,-0.028638188,-0.07448828,0.08537238,-0.95929897,-0.78296584,2_3
-0.028431287,-0.23605593,-0.8511388,0.044861462,-0.031221999,-0.06758393,-0.7624755,-0.8043631,-0.09036895,2_3
-0.023392087,-0.2362061,-0.85915256,0.04913472,-0.022586191,-0.058040734,1.7792134,1.4103664,1.8227842,2_3
