x,y,z,vx,vy,vz,ax,ay,az,DTMode
0.049233276,0.019002633,-0.7048085,-0.002523157,-0.014869383,-0.0011425805,0.021684997,0.0154010365,-0.09072478,2_6
0.049707137,0.018531764,-0.7050976,-0.0019746209,-0.01260629,-0.001773851,0.017408052,0.019858519,0.049055867,2_6
0.051406004,0.018953435,-0.70501715,-0.00025360216,-0.011678753,0.0013252991,0.019224841,-0.011120182,0.015209428,2_6
0.052094277,0.018753769,-0.7045631,-0.00015032457,-0.010701791,0.001084795,0.010016321,0.01640342,-0.012929862,2_6
0.05364318,0.017536275,-0.7035659,0.00037992615,-0.0090217795,0.0016163038,-0.0018820894,0.012131462,0.03550127,2_6
0.05576235,0.016641531,-0.70283204,0.0005366098,-0.00765162,-0.002111333,-0.004502733,0.040698122,-0.019285083,2_6
0.05731401,0.016626462,-0.70220435,0.0001892194,-0.006230782,-0.0016592438,0.0004240519,0.0033177796,-0.0077458094,2_6
0.056794684,0.016919494,-0.7017632,-0.0018131025,-0.0055163167,-0.0016223169,-0.023607621,-0.0067512165,0.019045545,2_6
0.055565387,0.016807597,-0.70142657,-0.0035293752,-0.0045190444,-0.001940415,-0.02136309,0.01352552,-0.01647845,2_6
0.05252004,0.016610287,-0.7015391,-0.0051808045,-0.0041707507,-0.004288947,0.01105174,-0.00826211,-0.03563799,2_6
0.04920855,0.016295385,-0.7021104,-0.0060824635,-0.004677273,-0.0053486372,0.009402387,0.002822439,0.0013552606,2_6
0.04618911,0.015725002,-0.702505,-0.0071550137,-0.005231935,-0.004314296,-0.0012764666,-0.00404886,0.02202019,2_6
0.043860275,0.01430847,-0.70305514,-0.0069305105,-0.004517356,-0.0035767443,0.0060250475,0.0014198548,0.010506249,2_6
0.041222226,0.013781928,-0.70350343,-0.005712805,-0.0041216714,-0.0014443783,0.016679639,0.009335467,0.03181025,2_6
0.03903741,0.01284403,-0.7037117,-0.0036551415,-0.0029833417,-0.0016790289,0.040518936,0.032742467,-0.0026108078,2_6
0.03713829,0.011722255,-0.7038232,-0.0018020677,-0.0030033526,-0.00123168,0.04090399,0.00039598215,-0.010113231,2_6
0.037459932,0.011395532,-0.70377207,0.0009657905,-0.0020421164,-0.0028388563,0.024868188,0.0019809688,0.00985091,2_6
0.038738996,0.011986894,-0.70383614,0.0031316574,-0.00124988,-0.003166154,0.009604902,4.0731717e-05,0.006044283,2_6
0.03869617,0.013041763,-0.7036871,0.0044369935,-0.00020098034,-0.0014877184,0.039741635,0.00047024875,-0.022254882,2_6
0.038610276,0.013485185,-0.7033876,0.005068339,0.000114446666,-0.0012889566,-0.0067758234,-0.011470151,-0.0010368725,2_6
0.03814987,0.013599003,-0.70356935,0.0059459414,5.8102047e-05,-0.001246055,0.022471877,-0.021283032,0.011757761,2_6
0.038594693,0.013696754,-0.7036866,0.0064562396,-0.00021682613,-0.0020326274,0.0043466864,-0.024586882,-0.012951593,2_6
0.03850454,0.014039233,-0.7036428,0.0061284127,-0.0007341188,-0.00035510384,0.008471039,-0.00847834,0.015781159,2_6
0.03761313,0.014136453,-0.70317733,0.006772846,-0.0012381738,-0.00085059035,0.02789967,-0.022378875,-0.04603927,2_6
0.037878577,0.013975397,-0.70269203,0.007203958,-0.0015546323,-0.0006053948,0.021959139,-0.005526891,0.027298927,2_6
0.03782214,0.012923909,-0.70232314,0.00744731,-0.0014381998,-0.0025252798,-0.0040608416,-0.015692217,-0.04008505,2_6
0.037246328,0.010919049,-0.7021978,0.008353221,-0.002490264,-0.0037299672,-0.0012448449,0.002151836,-0.03296323,2_6
0.0368486,0.009017647,-0.7017374,0.007668799,-0.001574108,-0.0029406797,0.013790024,0.015818212,-0.040831666,2_6
0.035961907,0.007142488,-0.7012898,0.007392689,-0.0012740814,-0.0018193868,0.012272882,0.00018742411,-0.021411104,2_6
0.036155332,0.006103802,-0.70075303,0.0081166215,-8.358747e-05,-0.0014638839,0.031263635,0.026415613,-0.017133025,2_6
0.035733726,0.005061784,-0.70056725,0.009868526,0.00059146056,-0.0042594587,0.021707544,-0.01676651,0.034745164,2_6
0.036998533,0.0035382598,-0.7005558,0.009284478,0.0013395322,-0.0024864597,0.0023074953,0.025947945,-0.06723342,2_6
0.039555818,0.0031953782,-0.7007018,0.011459073,0.0021811202,-0.0038714316,0.009175561,-0.0037274018,0.00446476,2_6
0.043455422,0.0024222822,-0.7006383,0.012854222,0.0025816322,-0.0050636586,-0.00077309646,0.04100924,-0.00040357313,2_7
0.04584234,0.0021956635,-0.70025086,0.0138719715,0.0048104343,0.00094215054,0.008089037,-0.0020047445,0.17765163,2_7
0.04820159,0.0026713964,-0.6972119,0.014516307,0.011866251,0.046000715,-0.016172344,0.15342923,0.8023593,2_7
0.050121035,0.0044901813,-0.68007827,0.012831078,0.025671726,0.22192398,-0.015849764,0.08137017,1.9645505,2_7
0.05147777,0.0061628716,-0.644614,0.012416547,0.019760482,0.4121087,0.004805951,-0.1354156,2.0900047,2_7
0.05411,0.00611196,-0.57507956,0.011760114,-0.001237126,0.6398062,0.004972116,-0.17302635,1.9183471,2_7
0.056758888,0.005239558,-0.49738652,0.0096440315,-0.015084711,0.76446295,-0.038008787,-0.11218207,0.7349685,2_7
0.057722595,0.0042348523,-0.40671846,0.004985578,-0.021048296,0.7839134,-0.08092321,-0.0514785,-0.3135204,2_7
0.058845434,0.0020070302,-0.31740886,-0.0018022439,-0.021095589,0.70812845,-0.059715595,0.02765435,-0.8349865,2_7
0.057503246,0.0009309054,-0.249709,-0.006372254,-0.015687196,0.6187515,-0.015052539,0.06315676,-0.9440072,2_7
0.055535905,0.0009786794,-0.20135796,-0.009030748,-0.008317056,0.53335065,-0.010051847,0.052165963,-0.93272924,2_7
0.053133745,0.0011474665,-0.15760957,-0.010330843,-0.0003392013,0.4891746,0.011818799,0.056003697,0.22433996,2_7
0.052339036,0.0019201684,-0.10671025,-0.0103383,0.0067225653,0.55421525,0.0073314654,0.05105138,0.75011975,2_7
0.051708844,0.0033070324,-0.052819356,-0.0077465186,0.010022671,0.61327195,0.020221367,0.029193252,0.41069925,2_7
0.050931036,0.004759033,0.0039864844,-0.007278457,0.011380218,0.63608104,0.0025888435,-0.013610316,0.08312538,2_7
0.048933536,0.006862458,0.054207634,-0.007861792,0.002069477,-0.0037927716,0.00013815965,-0.45211774,-4.0490003,2_7
0.046112433,0.0058876523,0.038262177,-0.008344251,-0.008303653,0.033217635,0.006828238,-0.034356084,-0.033223383,2_7
0.04269618,0.005372651,0.025520636,-0.009760183,-0.009450597,0.028251648,-0.017931672,0.0020870264,0.03669131,2_7
0.039815888,0.0037371404,0.017085353,-0.009739623,-0.010085279,0.0243404,-0.003773272,0.013919246,3.2037497e-05,2_7
0.03846367,0.0020649682,0.010249959,-0.009447939,-0.010800826,0.017328972,0.005147412,-0.0015866159,-0.015790885,2_7
0.03729513,0.0005840309,0.005540889,-0.010237681,-0.011469854,0.017176177,-0.033404805,-0.020216236,0.006711483,2_7
0.03664519,-0.00088646536,0.0020047864,-0.010946456,-0.012183757,0.016080521,-0.023664653,0.004855524,0.062283132,2_7
0.037344847,-0.0010948725,-0.00063219003,-0.010725901,-0.011765429,0.015513532,-0.022368342,-0.011037939,0.019365301,2_7
0.03849899,-0.0005086736,-0.001736524,-0.009232921,-0.011702049,0.018212164,0.0014256549,-0.003193595,-0.020258129,2_7
0.038653187,6.702903e-06,-0.0024818727,-0.008519364,-0.011020929,0.018137103,-0.005396709,0.0013146171,0.021800399,2_7
0.038952813,0.00092255545,-0.002915243,-0.008043711,-0.010245064,0.019451162,-0.017200464,-0.0005077927,-0.03160629,2_7
0.039355133,0.0011462496,-0.0031126211,-0.00784628,-0.008574057,0.016189579,0.010347806,0.010904926,0.021771662,2_7
0.04051992,0.0028096687,-0.0028960162,-0.006517138,-0.005977508,0.018154347,-0.019426875,0.023546278,-0.03227219,2_7
0.042225525,0.004145632,-0.0022311264,-0.005714366,-0.0050203744,0.018646233,0.003342087,0.009486295,0.045546643,2_7
0.044184294,0.0050915712,-0.001561944,-0.004275608,-0.0038445303,0.020325663,0.0043139705,0.016225392,-0.08115247,2_7
0.047453158,0.005877901,-0.0008099672,-0.0021002807,-0.0028793928,0.019693961,0.015215894,0.008449272,-0.011219642,2_7
0.0504778,0.0070141917,2.660809e-05,-0.0010651991,-0.0025915415,0.018025637,-0.021649865,0.0016620533,0.0020060686,2_7
0.05145748,0.00840624,0.0007615537,-0.0009246514,-0.0017674965,0.017272834,-0.010528558,-0.023421768,-0.0009737909,2_7
0.051420968,0.009701393,0.0013702319,-0.00023732276,-0.0008215554,0.01616203,0.0019566924,0.013160695,0.0004960845,2_7
0.051913902,0.01001112,0.0018350708,-0.00039893034,0.0005218373,0.015083868,0.018301152,0.008919534,0.035934146,2_7
0.053397864,0.010174942,0.002314118,0.00013386263,0.0006092889,0.016237395,0.0079329945,0.010615236,0.027684867,2_7
0.054130744,0.0087991655,0.0026477037,0.0010641365,-0.0003259426,0.0145641975,0.0024694267,-0.0006035361,0.0022621823,2_7
0.055809267,0.00697488,0.002725497,0.00232229,-0.0012702916,0.014067713,0.013542672,-0.0030387237,0.040423658,2_7
0.056698576,0.0050921575,0.0026369353,0.0029456557,-0.00076112774,0.011369803,0.008782121,0.007442468,0.008493662,2_7
0.057326302,0.0028517551,0.0024708542,0.0036372668,-0.0005605054,0.009563044,0.014269902,-0.009287917,-0.006824732,2_7
0.057703704,0.0008629424,0.0028155341,0.0037534651,-0.00089668087,0.009147856,-0.006665389,0.010346467,-0.012242794,2_7
0.058634255,-0.0005646855,0.0030258163,0.0031468256,-0.0014183461,0.0074235518,-0.015789123,0.010504638,-0.0001033768,2_7
0.058707215,-0.0012766715,0.0031659326,0.00224256,-0.0011002042,0.0071121776,0.034160104,-0.004586156,0.027789732,2_7
0.058160175,-0.0015460812,0.0033825296,0.0011982637,0.00032314382,0.007905184,0.0013459637,0.01765675,-0.060476985,2_7
0.056837305,-0.0009104333,0.0038464072,0.00048180163,0.0017780155,0.007954149,0.031116115,0.00869673,-0.01930911,2_7
0.05539526,0.0003818089,0.004381137,-7.959154e-05,0.003457611,0.0063915187,-0.009719397,0.02116476,-0.002602115,2_7
0.05341158,0.00095140084,0.004844874,-0.0002283898,0.0041717044,0.007768687,0.011676514,-0.00096296676,-0.016281648,2_7
0.05244938,0.0018410457,0.005020868,-0.0004637901,0.0047275955,0.0055167377,-0.011157483,0.01609572,0.0031559418,2_7
0.05251153,0.0035362735,0.0050088977,0.000416681,0.0057600588,0.00733898,0.012139887,-0.0001297012,0.058270056,2_7
0.05244272,0.005217816,0.005274201,0.0004702257,0.0064174063,0.008650164,0.01450745,0.00055479107,-0.002733618,2_7
