gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x,y,z,vx,vy,vz,ax,ay,az,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
-0.020191189000000002,0.0166507158,-0.1791674186,-0.11562999,-0.2587302656,1.9685379999999988,-0.078255989,0.082273968,0.11653369999999996,-0.058396189,-0.0099093416,-0.08753911,0.313869436,1.1406531709999999,-1.14713754,0.9256038,0.220005007,-0.37947890000000006
-0.01665680094100119,0.009717603971871276,-0.18702656863885578,0.34186943257568536,0.330402993315137,0.8023917699642436,-0.07844686343951121,0.08216806740196672,0.11648283598331344,-0.05825004979767574,-0.009649756666328918,-0.07797301922735397,0.3130363497824792,1.1301060510808998,-1.0114399055452918,0.925724908659118,0.2193702899362337,-0.37872608462753293
-0.014453992382002383,0.001985549543742551,-0.19568466451771158,0.8149311654513707,0.9231275531302741,-0.305095460071513,-0.07863773787902252,0.08206216680393333,0.11643197196662691,-0.058103910595351485,-0.009390171732657835,-0.06840692845470805,0.3122032635649583,1.1195589311617995,-0.875742271090584,0.925846017318236,0.21873557287246728,-0.3779732692550656
-0.002696867442908226,0.0020452170331346844,-0.15792464004556617,-0.10812122468653142,0.9248592094576876,-1.1182816383790222,-0.07882861231853389,0.08195626620589991,0.1163811079499405,-0.05795777139302728,-0.009130586798986753,-0.058840837682061976,0.31137017734743744,1.1090118112426994,-0.7400446366358762,0.9259671259773541,0.2181008558087008,-0.3772204538825984
0.008287679242789036,0.001407341510846245,-0.1181005534340882,-1.0999748923153754,0.9069367006102502,-1.8822199845053627,-0.07901948675804524,0.08185036560786646,0.11633024393325397,-0.057811632190703066,-0.00887100186531577,-0.049274746909416,0.3105370911299165,1.0984646913235994,-0.6043470021811679,0.925960909272944,0.21795833458164482,-0.3767013799642432
0.014963479706317045,0.0167963818205006,-0.05814415204598514,-0.8968043380262216,0.6494623242967817,-0.19486665709177586,-0.07921036119755656,0.08174446500983307,0.11627937991656734,-0.057665492988378864,-0.00861141693164473,-0.03970865613676998,0.3097040049123957,1.0879175714044993,-0.46864936772646004,0.92572842159118,0.218690498727056,-0.37659768995530407
0.019433949967580452,0.033895046264600714,0.004605234167616203,-0.5276237394314661,0.36981994355613834,1.416947651489867,-0.07940123563706787,0.0816385644117997,0.1162285158998807,-0.05751935378605466,-0.008351831997973697,-0.030142565364124047,0.3088709186948748,1.077370451485399,-0.33295173327175176,0.925495933909416,0.2194226628724672,-0.37649399994636473
0.02622157542371871,0.009941390867222883,0.06733837576499403,0.3987899322002382,0.619082863460429,1.9572439862932054,-0.07959211007657922,0.08153266381376639,0.11617765188319418,-0.05737321458373045,-0.008092247064302647,-0.02057647459147799,0.30803783247735383,1.066823331566299,-0.19725409881704392,0.9252634462276519,0.2201548270178784,-0.3763903099374255
0.03452098376996424,-0.022568068266031003,0.1306010201742789,1.4282994812288436,0.964972762411919,2.2887048414779496,-0.07978298451609059,0.08142676321573303,0.11612678786650765,-0.057227075381406346,-0.007832662130631692,-0.01101038381883191,0.307204746259833,1.056276211647199,-0.06155646436233586,0.925009040214541,0.2203278107651967,-0.37612687609058404
0.056537778327771154,-0.02224800839129917,0.1680177080485136,0.9187505212371876,1.044124950953516,1.2671259888557813,-0.0799738589556018,0.08132086261769964,0.11607592384982124,-0.05708093617908214,-0.007573077196960631,-0.0014442930461859363,0.3063716600423122,1.0457290917280988,0.07414117009237198,0.9247461177413587,0.22028352261084627,-0.3758013731019071
0.08360560458641242,-0.012381283745887954,0.19833784951370678,-0.0018545772920150524,1.0548271076150177,-0.0328597679380227,-0.08016473339511311,0.08121496201966624,0.11602505983313471,-0.05693479697675792,-0.00731349226328957,0.008121797726460125,0.3055385738247914,1.035181971808999,0.20983880454708026,0.9244831952681765,0.22023923445649593,-0.3754758701132301
0.09117827466984506,0.004936720895709179,0.138479261117938,-0.07176711717997618,0.5050619846114421,0.41381590959475645,-0.08035560783462446,0.08110906142163288,0.11597419581644819,-0.05678865777443372,-0.007053907329618529,0.017687888499106068,0.3047054876072705,1.0246348518898987,0.3455364390017883,0.9242665254410012,0.22015597310846252,-0.37512306716626936
0.0919312553671037,0.02473427560441,0.04468817300684153,0.17659879121275307,-0.25709967427842606,1.5401362831942782,-0.08054648227413581,0.08100316082359948,0.11592333179976166,-0.056642518572109515,-0.006794322395947596,0.027253979271751994,0.30387240138974964,1.0140877319707986,0.4812340734564964,0.9245798859356377,0.21962610002741362,-0.37445742145411204
0.10694575707270562,0.013233129156019059,-0.03330866901013113,0.5108343516954709,-0.16782178672789,1.7835481362336107,-0.08073735671364715,0.08089726022556609,0.11587246778307503,-0.056496379369785306,-0.006534737462276528,0.03682007004439795,0.3030393151722287,1.0035406120516983,0.6169317079112044,0.9248932464302742,0.2190962269463648,-0.3737917757419547
0.12796970169368294,-0.013209902470440998,-0.1029664539032181,0.8796149829797377,0.33916711626996426,1.5909057620977354,-0.08092823115315846,0.08079135962753282,0.1158216037663885,-0.056350240167461096,-0.006275152528605447,0.046386160817044025,0.30220622895470783,0.9929934921325982,0.7526293423659125,0.9252066069249107,0.2185663538653159,-0.37312613002979744
0.13973077125864125,-0.019554699104707984,-0.14606988298152565,0.5837334097747311,0.23798549563766339,1.5683404952324196,-0.0811191055926698,0.08068545902949943,0.11577073974970209,-0.05620410096513699,-0.006015567594934394,0.05595225158968999,0.30137314273718696,0.9824463722134981,0.8883269768206201,0.9256277630810489,0.21831145420441003,-0.3725353487336115
0.14572564574255065,-0.013688702918355182,-0.1739599933069607,-0.1098038633402863,-0.24736233465315877,1.6385437282479138,-0.08130998003218116,0.08057955843146605,0.11571987573301545,-0.05605796176281279,-0.00575598266126346,0.06551834236233606,0.3005400565196662,0.9718992522943981,1.0240246112753286,0.9261859206197854,0.21840602815137072,-0.3720397153158523
0.14083159351370678,-0.0039621246385577865,-0.18280567306302742,-0.5367365653980933,-0.20873018214541048,1.6273947359952325,-0.08150794891477939,0.08046980927145417,0.1158464869964243,-0.055922166786650684,-0.005493112229856998,0.07465874949374252,0.29920998583405833,0.961329609001043,1.1380837774076282,0.9267440781585221,0.21850060209833141,-0.37154408189809307
0.1285011334851013,0.009428558117997603,-0.1779044122746729,-0.7651528734803336,0.29689753067544633,1.490533308700834,-0.0817511120274135,0.08033554334624557,0.11710368152562567,-0.05585226836233597,-0.005209311961025016,0.08108739416984495,0.2947139400184147,0.9506164834716926,1.1142978860786652,0.9273022356972586,0.218595176045292,-0.37104844848033386
0.1321809957520858,0.010200230451191894,-0.14780260511060786,-0.5843127164302742,0.7685901706460072,1.0846922968414772,-0.08199427514004762,0.08020127742103698,0.11836087605482715,-0.05578236993802136,-0.0049255116921930325,0.08751603884594748,0.2902178942027711,0.9399033579423421,1.0905119947497024,0.9273283559296781,0.2183698973617402,-0.37078840331048885
0.14990263105482718,0.00018331481704408686,-0.0934957061516924,-0.020984018452919376,1.1837213738379027,0.45483275983313387,-0.08223743825268162,0.0800670114958284,0.11961807058402862,-0.05571247151370665,-0.004641711423361151,0.09394468352204996,0.28572184838712744,0.9291902324129916,1.0667261034207394,0.9272218272943982,0.21806487222288434,-0.37058709558998826
0.16112586827175207,-0.0017303757689511431,-0.013222211934225712,0.1530486870059598,1.0980699026206204,0.720043564064361,-0.08248060136531576,0.07993274557061981,0.1208752651132301,-0.05564257308939205,-0.004357911154529193,0.10037332819815244,0.28122580257148394,0.918477106883641,1.0429402120917763,0.927115298659118,0.2177598470840285,-0.3703857878694876
0.1665406891418355,0.007900027123003577,0.09589210745782606,-0.1526117047556615,0.47045561754541115,2.017321376638857,-0.08272376447794982,0.07979847964541123,0.12213245964243147,-0.05557267466507734,-0.004074110885697258,0.10680197287425501,0.2767297567558403,0.9077639813542907,1.019154320762813,0.9269687324076281,0.21752465818831943,-0.3701426824970203
0.1716796002943981,0.01744184592717522,0.161169198612944,-0.24892276552085799,0.09715216202502981,2.5598050864123953,-0.08296692759058397,0.07966421372020266,0.12338965417163283,-0.05550277624076273,-0.0037903106168653044,0.11323061755035746,0.27223371094019666,0.8970508558249404,0.9953684294338503,0.9266127802443385,0.2176546939696066,-0.3696809867014304
