x,y,z,vx,vy,vz,ax,ay,az,DTMode
-0.12169836,-0.10731149,-0.4977989,-0.022050869,-0.09484602,-0.27140656,0.50444144,2.6434705,-0.41353732,2_3
-0.11855125,-0.11569662,-0.5235979,0.008418886,-0.1173675,-0.23775125,0.6124574,-1.7891586,0.2218855,2_3
-0.11354453,-0.12186925,-0.53971887,0.019447256,-0.11230091,-0.22534226,-1.1130524,-0.2491497,-0.26454604,2_3
-0.105446875,-0.12915735,-0.55699533,0.045423266,-0.074021436,-0.20742935,1.0293709,0.75958925,0.6683428,2_3
-0.096961975,-0.13544568,-0.57057023,0.055893883,-0.08845243,-0.19601068,-0.23368385,-1.8586092,0.062520966,2_3
-0.087975115,-0.14236654,-0.58398384,0.057712317,-0.101653405,-0.19347708,0.12268303,0.8037647,0.9044462,2_3
-0.08002093,-0.14846683,-0.59632057,0.06271714,-0.0788415,-0.18660367,-0.8254147,2.1976957,0.2436036,2_3
-0.07173666,-0.15462711,-0.61047053,0.066339925,-0.06039602,-0.18808126,-1.0799598,-0.39245716,-1.4462978,2_3
-0.06464453,-0.16022241,-0.62514025,0.06825629,-0.0756354,-0.18131945,-0.20577067,-0.23592435,-0.89406705,2_3
-0.058756433,-0.16532113,-0.6403635,0.06308631,-0.066949815,-0.18272328,0.18709223,2.0205324,1.0660876,2_3
-0.053729,-0.16983318,-0.6573024,0.06432224,-0.0438383,-0.17538586,0.55498147,-1.8734304,-0.20208302,2_3
-0.04944219,-0.17348881,-0.67378974,0.06429459,-0.054220885,-0.17214313,-0.29410982,-2.6539779,-0.5205283,2_3
-0.04521201,-0.17679961,-0.6912767,0.06582421,-0.037253417,-0.1678783,-0.55855364,1.0744579,-0.88624805,2_3
-0.041821823,-0.17880607,-0.7077149,0.06747956,-0.009449814,-0.15107213,0.58488435,1.0483792,-1.0584769,2_3
-0.038592935,-0.18020505,-0.72444713,0.0597398,-0.028353412,-0.13987064,-0.9448702,-1.350372,0.4931756,2_3
-0.03590322,-0.18073195,-0.7393863,0.06163627,-0.009947034,-0.12871015,-0.10545439,1.2352134,0.38844362,2_3
-0.033099145,-0.17980133,-0.7537176,0.06874075,0.016210323,-0.11861547,1.5529461,0.103367485,0.6682005,2_3
-0.029935244,-0.17758162,-0.7673929,0.06002678,0.018810466,-0.113455124,-0.7800376,-1.251083,0.7423267,2_3
-0.026890164,-0.17446858,-0.778532,0.069512315,0.02534002,-0.098456755,0.627888,-0.9751788,0.18728688,2_3
-0.02315922,-0.16979176,-0.7903108,0.06702571,0.0480922,-0.09515131,-0.08637369,0.42107725,0.036216855,2_3
-0.019475702,-0.1638203,-0.80159426,0.06468406,0.05565011,-0.0924353,0.6084528,-1.8754833,0.01587137,2_3
-0.016210672,-0.15759206,-0.8123693,0.054280683,0.051383168,-0.09079295,-0.77608854,-0.64629704,0.56225073,2_3
-0.013225824,-0.15115722,-0.8227746,0.055535503,0.06964236,-0.0840518,0.7215342,1.9181082,0.24371932,2_3
-0.010525636,-0.14459473,-0.8326458,0.04767302,0.073696725,-0.084839895,-0.60936767,-1.2214245,-1.688769,2_3
-0.0076650525,-0.13793159,-0.8420099,0.04550474,0.058114324,-0.07167853,-0.3992883,-0.5813171,0.31691018,2_3
-0.004542445,-0.13146849,-0.8504412,0.047062226,0.0710747,-0.046112314,-0.019764645,1.0871437,0.5879653,2_6
-0.0015701641,-0.126442,-0.85348225,0.0468694,0.068736404,0.023141924,0.76357204,1.6064333,2.5912433,2_6
0.0018340666,-0.12303391,-0.8508762,0.047320355,0.03310521,0.06868835,0.5034848,-2.3399873,2.296201,2_6
0.0055778734,-0.12218318,-0.8440665,0.045946714,0.0039229873,0.08855629,0.7356224,0.5980253,0.10614404,2_6
0.009205323,-0.1238917,-0.8353898,0.044405866,0.008249469,0.08996183,0.9283123,2.471828,-0.0062564537,2_6
0.013057696,-0.12722763,-0.82564735,0.038908165,-0.0032291363,0.087167285,-0.68481404,-0.7825024,-0.26336917,2_6
0.017144404,-0.13217643,-0.8161466,0.040738273,-0.02743292,0.08354008,0.655455,0.35037902,0.8930866,2_6
0.02113812,-0.13799839,-0.8085894,0.03412929,-0.01902444,0.064790025,-1.046872,1.6872377,0.25155243,2_6
0.024800137,-0.14389116,-0.8038308,0.035854194,-0.031932816,0.04615175,-0.09972502,-0.50561756,-0.15433767,2_6
0.029273098,-0.1513372,-0.8007313,0.03438611,-0.051930383,0.03406681,-0.9374371,0.5781012,-0.43277106,2_6
0.0331999,-0.1580153,-0.8001022,0.033731896,-0.04387896,0.027644422,0.19746508,0.8774608,0.9840828,2_6
0.036820684,-0.16424468,-0.80166644,0.03331784,-0.043637116,0.017531056,0.7260296,-0.61927944,-0.14660724,2_6
0.040164255,-0.17054445,-0.80514234,0.022881156,-0.058282148,0.007620643,0.0753732,-0.7961337,0.9981135,2_6
0.04277107,-0.17576149,-0.80929136,0.022754906,-0.050034784,0.0068031326,0.563664,0.82612395,0.08502553,2_6
0.045246355,-0.18122338,-0.81504786,0.016533896,-0.035243146,0.0037212556,-0.049713902,-0.24550594,0.03324981,2_6
0.047179643,-0.18536907,-0.81920826,0.014214745,-0.045114994,0.018088728,0.47898263,0.4454531,1.9489259,2_6
0.048726995,-0.1880514,-0.82217294,0.010017887,-0.03771698,0.007849913,-0.3327167,-0.2632372,-0.7377983,2_6
0.050093736,-0.18979526,-0.8244656,0.005358668,-0.015798723,0.01432835,-1.8895519,0.6765479,-1.544788,2_6
0.05113415,-0.19061309,-0.82562685,0.0036640905,-0.024935374,0.020477546,-0.5415394,-0.6601486,-1.1256963,2_6
0.051715113,-0.19046108,-0.8255032,-0.00045199788,-0.020999847,0.01803737,-0.87943655,-0.22057587,-0.20855913,2_6
0.052098744,-0.18941417,-0.8247035,-0.00238541,0.0011583609,0.016241405,-0.97835416,1.012593,-0.7154051,2_6
0.05233615,-0.18751237,-0.82345396,-0.00012102246,0.0008529861,0.023643421,0.2894224,-0.79957336,-0.25176564,2_6
0.05243563,-0.1853975,-0.82189465,-0.0042615137,-0.0046614823,0.023488628,0.0083071515,-1.370393,0.76560944,2_6
0.05233636,-0.1826428,-0.8199305,-0.0078109084,0.0039784205,0.020998947,0.022375401,-0.12438491,1.3362622,2_6
0.052057058,-0.17947164,-0.8180762,-0.0066442615,0.020082032,0.021463249,0.4293919,-0.45672223,0.3857775,2_6
0.05165285,-0.17627385,-0.8164851,-0.007497153,0.01261735,0.01698472,0.58123064,-0.37678236,1.0228297,2_6
0.051101144,-0.17360358,-0.8154025,-0.008986038,0.0074451985,0.010704399,0.3977613,0.42029878,-0.29519534,2_6
0.050239243,-0.17108864,-0.8146972,-0.012909597,0.015979126,0.0040981597,-1.274902,0.17650896,-1.1049825,2_6
0.049340293,-0.16920525,-0.8143496,-0.010881331,-0.002170088,0.004078379,0.33700043,-2.1671476,-0.051405054,2_6
0.048192814,-0.16804393,-0.81446993,-0.017802306,-0.003167269,-0.0038980255,-0.7572119,-0.47373962,0.11063195,2_6
0.04685833,-0.16770014,-0.81500125,-0.014558008,0.0045541483,-0.003796117,0.71308357,0.4282544,-0.4493153,2_6
0.045419984,-0.16816336,-0.8158079,-0.015725993,-0.012099778,-0.0055641774,0.33255127,-0.20636123,0.8039578,2_6
0.04371118,-0.16997239,-0.8167974,-0.017993443,-0.028150124,-0.005732957,0.8948782,-0.2769726,1.3534185,2_6
0.041831914,-0.17299372,-0.8177463,-0.017337874,-0.027450172,-0.011676133,-0.1554165,0.45930606,-1.1673969,2_6
0.03990358,-0.1770561,-0.81872696,-0.013533878,-0.039514504,-0.004393347,-0.15583856,0.11068299,-0.2786414,2_6
0.03834384,-0.18141976,-0.81944525,-0.012361568,-0.043676034,-0.004366102,0.5375242,0.59817624,-0.712696,2_6
0.036772136,-0.18628454,-0.82004803,-0.011919534,-0.038837135,-0.004680118,0.2597279,1.7661747,-0.12395409,2_6
0.03521083,-0.19144362,-0.8206036,-0.01289715,-0.051024046,-0.0040621134,0.49414828,-1.3605385,0.7255515,2_6
0.033600166,-0.1970221,-0.8207116,-0.015423345,-0.061238818,-0.0112912,-0.5348821,-0.42987043,-1.6207564,2_6
0.03184503,-0.20273392,-0.82078016,-0.00838411,-0.044984393,-0.0020330595,1.0538375,-0.20929973,-0.5457419,2_6
0.030504549,-0.20684661,-0.8207045,-0.01114085,-0.037587162,0.0017481291,-0.11060734,0.55177206,0.67766553,2_6
0.029261246,-0.21034802,-0.8206397,-0.007885973,-0.041676898,-0.0067292983,-0.09587105,-0.22323509,-0.25312144,2_6
0.02824156,-0.2134514,-0.8209887,-0.0019659419,-0.031184375,-0.00771548,0.48658425,0.11562948,-0.87703687,2_6
0.027398713,-0.21583547,-0.8214563,-0.00080162723,-0.03489104,-0.011229465,0.07586116,0.08761158,-0.9180187,2_6
0.026618892,-0.21759959,-0.8217659,-0.0054801186,-0.034974765,-0.0054142172,-0.57939816,-0.77290416,0.72987753,2_6
0.025979456,-0.2186365,-0.8220942,-0.0071593546,-0.02895806,-0.013893876,-1.1879994,0.12919849,0.14099611,2_6
0.025264751,-0.2191038,-0.8225214,-0.0063608843,-0.017405266,-0.018816896,-1.3277253,-0.28352207,-1.8932784,2_6
0.024599789,-0.2192649,-0.8229358,-0.0042757564,-0.02614596,-0.009581381,-0.6292075,-1.5826365,0.100176685,2_6
0.023907064,-0.21887179,-0.8232676,-0.003507345,-0.014827594,-0.015070828,-0.5614696,-0.73986405,-1.2456182,2_6
0.022962391,-0.21805084,-0.82342184,-0.006985131,-0.0035180093,-0.0077059953,-0.42494482,-1.0346761,-0.7063041,2_6
0.02165917,-0.21710667,-0.8235739,-0.009785775,-0.01000608,-0.005113413,-0.07884157,-0.5434615,-0.038810804,2_6
0.02050596,-0.21646893,-0.82358927,-0.010158816,-0.009615889,-0.0057864427,-0.21752873,-0.45401537,0.5414124,2_6
0.018968407,-0.21565472,-0.82352567,-0.009450406,0.0019416946,0.0020111043,-0.43670282,-0.1027028,0.5057334,2_6
0.017650766,-0.21464549,-0.82292324,-0.011106966,-0.0033400436,0.0032966642,-0.031614017,-0.8678374,0.92236006,2_6
0.016208764,-0.21343899,-0.8219036,-0.010613617,0.0014376267,0.001969504,0.015370886,0.1343228,-0.35393423,2_6
0.014683745,-0.21156424,-0.8204064,-0.010271602,0.0156100895,0.0020795912,0.023745554,0.38240767,0.4963468,2_6
0.013505617,-0.20981674,-0.81950796,-0.009866857,0.020698385,0.006520287,-0.60163206,0.7009385,-0.09185832,2_6
0.012106724,-0.20728192,-0.818218,-0.01015109,0.013853908,0.0003460368,0.10522863,0.11697365,0.36567158,2_6
0.011105387,-0.20501716,-0.81770194,-0.008953647,0.021904688,-0.011112163,-0.521053,0.40834585,-1.1405594,2_6
0.010100002,-0.20345706,-0.81776685,-0.0085467445,0.007730158,-0.0020024853,-0.52274895,-0.31125402,0.28426307,2_6
0.009246758,-0.20296364,-0.8183664,-0.004480343,-0.009660966,-0.005331654,0.41931224,-0.30285665,0.1568103,2_6
0.008484675,-0.20378038,-0.81953603,-0.0056880056,-0.012870379,-0.010104775,0.30390227,0.5697833,-0.07913471,2_6
0.007982022,-0.20572221,-0.82107395,-0.008547716,-0.03003083,-0.014903969,-0.38532513,-1.5280749,-0.38388485,2_6
0.0075492524,-0.2091428,-0.8232107,-0.007610347,-0.045154355,-0.015571202,0.15242942,-0.19057035,0.1329312,2_6
0.007266418,-0.21427853,-0.82571995,-0.0042996705,-0.054695394,-0.018586341,0.07620757,0.25563976,-0.1265184,2_6
0.007272033,-0.2206938,-0.82812554,-0.004407273,-0.06800148,-0.014153594,-0.3594088,-0.2978363,0.086587414,2_6
0.0076807775,-0.22877766,-0.83038765,0.005834899,-0.07864761,-0.0057290974,0.96112186,-0.5223879,0.86900884,2_6
0.0087913545,-0.2374321,-0.8321923,0.009396432,-0.07967561,0.0015262436,-0.06474414,0.77934474,0.2581603,2_6
0.010774293,-0.2462988,-0.83327925,0.012683639,-0.06294085,0.0066606277,-0.53908753,-0.35257867,0.29796806,2_6
0.013060137,-0.25310034,-0.8336495,0.018708132,-0.055718686,0.009842867,0.4162816,0.1848091,0.044235058,2_6
0.015819687,-0.2584108,-0.8339791,0.01641904,-0.04696595,0.0002270679,-0.67429185,-0.2744952,-0.5016981,2_6
0.018625855,-0.2620679,-0.83443135,0.015164618,-0.037432306,-0.0036112063,-0.45672905,-0.15843359,-0.56216496,2_6
0.021313764,-0.2648232,-0.8352236,0.012826885,-0.0371599,-0.006199694,0.078443915,-0.75803804,0.41959172,2_6
0.023739183,-0.26686358,-0.8365304,0.012640956,-0.034702558,-0.008442831,-0.017095296,0.5777084,-0.04393292,2_6
0.025876401,-0.26771832,-0.8381201,0.012189676,-0.016464878,-0.0035250448,0.5903515,0.054007586,0.10478688,2_6
0.027219612,-0.26728085,-0.8393693,0.0027060434,-0.018703202,-0.007922409,-0.41020703,-1.0444993,-0.22458439,2_6
0.02811653,-0.26527724,-0.84070146,-0.0019687866,0.0018660743,-0.010117699,-0.5070195,1.0374218,-0.11227468,2_6
0.028591376,-0.26141042,-0.8419149,0.0028831642,0.024936358,0.0044627795,0.990021,1.1066569,0.9723268,2_6
0.028902061,-0.2542735,-0.84239626,-0.0025588574,0.035428103,0.007820117,0.45839232,-0.64862764,1.3988714,2_6
0.028915629,-0.24577413,-0.8424794,-0.0033193242,0.041680694,0.006588427,0.32885996,-0.8678089,-0.35971498,2_6
0.028699368,-0.23664962,-0.8422646,0.00013822786,0.06528153,0.010076605,0.5129958,1.451915,0.117313646,2_6
0.028490162,-0.22754897,-0.841944,-0.002477106,0.06338925,0.0081884,-0.18430382,-0.3233215,0.9358152,2_6
0.028237196,-0.21850161,-0.8419844,8.596322e-05,0.06268498,0.003525795,0.6251911,0.8415228,0.65222913,2_6
0.027945986,-0.21074584,-0.8424722,-0.0032047597,0.071019,-0.007732372,-0.7982801,0.23480724,-2.4593775,2_6
0.027843341,-0.20400485,-0.8430625,0.0013912274,0.074360065,-0.0054254965,0.739295,0.5724525,-0.3586278,2_6
0.027656347,-0.19690426,-0.843643,-0.0050776927,0.055266503,-0.0020212813,-0.4039372,-1.0935023,-0.18787819,2_6
0.027165344,-0.19183584,-0.8440365,-0.008546667,0.035089586,3.480255e-05,0.15392677,-0.6865069,0.68855834,2_6
0.026171006,-0.1881032,-0.8438095,-0.011571864,0.029218826,-0.00060772966,0.56107837,-0.39003694,0.5234509,2_6
0.024587814,-0.18719855,-0.8436811,-0.020753596,-0.003903768,-0.004966805,-0.596763,-1.9548706,-1.0768719,2_6
0.022197392,-0.18853693,-0.84335977,-0.029820453,-0.009988232,-0.0022458541,-1.1191896,0.069060646,-0.6621553,2_6
0.019063225,-0.19138,-0.8425655,-0.030433923,-0.010171737,0.0070032687,0.084157474,0.45503303,0.31204492,2_6
0.01536053,-0.19488801,-0.8415444,-0.03691212,-0.020777136,0.0005835845,-0.4055864,-0.015649755,-0.30733013,2_6
0.011578955,-0.19852476,-0.840631,-0.035034735,-0.02665253,-0.0003775428,0.77679294,0.8538344,0.098694704,2_6
0.0076937377,-0.20237817,-0.8399116,-0.03505404,-0.024720503,0.0041585094,0.90714663,0.8136585,0.98822886,2_6
0.0029728774,-0.20657317,-0.8390904,-0.041641936,-0.025489848,-0.0038713147,-0.40196946,-0.41723377,0.44637844,2_6
-0.0014227054,-0.20999454,-0.83888406,-0.045572553,-0.029911164,-0.010025085,-0.93681276,-1.4312296,-0.3746943,2_6
-0.0060920576,-0.21278112,-0.8394507,-0.04446662,-0.0135177225,-0.01666418,-0.33513477,0.56424934,-0.38238204,2_6
-0.010632291,-0.21481271,-0.84021246,-0.04933403,-0.018886691,-0.013247212,-0.8117418,-0.8371239,0.7408603,2_6
-0.0152885625,-0.21721101,-0.8408001,-0.043026928,-0.033839874,-0.0029190085,-0.085956894,0.5422926,-0.43735054,2_6
-0.019551855,-0.2202799,-0.8404967,-0.040315222,-0.041760754,0.007026909,1.3511962,0.58494866,0.87228775,2_6
-0.02320961,-0.22471482,-0.83966386,-0.039941244,-0.059596684,0.0013068713,-0.30942357,-1.2694916,-0.5735745,2_6
-0.026267538,-0.2309578,-0.8383506,-0.03245097,-0.08247046,0.0062970216,0.66820323,-1.118636,0.99216115,2_6
-0.028481215,-0.23890772,-0.83660614,-0.028049767,-0.08207187,0.0050735455,-1.0223062,2.1047776,-0.32307354,2_6
-0.029731035,-0.2474723,-0.8348303,-0.017162386,-0.09596592,0.007195008,1.1334034,-0.37607667,1.288523,2_6
-0.030181672,-0.25910315,-0.8329602,-0.012396979,-0.12266589,-0.0025967823,0.1750199,-1.2015754,0.034284852,2_6
-0.02982913,-0.27001575,-0.83193517,-0.008771937,-0.12771401,-0.0080905175,-0.9690552,-0.99655455,-1.0903796,2_6
-0.02819442,-0.28299028,-0.8306972,0.0025558604,-0.10971449,-0.0015556932,-0.5374347,0.6546883,-0.11567953,2_6
-0.02607395,-0.29350606,-0.8296975,0.010923299,-0.11294795,0.0020203,0.4347112,-0.06931061,0.72717893,2_6
-0.023363644,-0.30563363,-0.828652,0.011995856,-0.13436626,-0.0024166757,0.3117105,-0.45417365,-0.1676853,2_6
-0.020144563,-0.31816232,-0.82776165,0.018497739,-0.12275347,-0.0015955893,-0.07882914,0.28568244,-0.051870566,2_6
-0.016656803,-0.3286836,-0.8265374,0.025297225,-0.11520457,0.008574146,-0.42837143,0.43051812,0.08438751,2_6
-0.012228659,-0.3398177,-0.82470465,0.027607318,-0.130899,0.005166445,-0.84354585,-1.3035983,0.18305975,2_6
-0.008069014,-0.34863678,-0.8229931,0.039981056,-0.11922434,0.012245376,0.76977426,0.5189509,-0.36281693,2_6
-0.0030945702,-0.3574029,-0.82070744,0.038277216,-0.09403367,0.008664921,0.4008954,0.17531876,0.5272369,2_6
0.000726472,-0.36373293,-0.8191834,0.0377943,-0.08698754,0.009417745,0.683687,0.67897993,0.4194234,2_6
0.005071785,-0.37011036,-0.81781536,0.037863236,-0.092864975,0.0056068054,1.2590172,0.42769057,1.4655927,2_6
0.008765025,-0.3746929,-0.817186,0.03822919,-0.06868421,-0.0013151999,0.56351244,0.94123876,-0.35266235,2_6
0.011846178,-0.3781178,-0.816949,0.026780467,-0.06222297,0.00012359943,0.4510383,-1.6315591,-0.68796813,2_6
0.013504339,-0.3802826,-0.8166766,0.016906098,-0.052382525,0.0051931995,-0.43829626,-0.020366877,-1.1663028,2_6
0.014359143,-0.38120127,-0.816089,0.011840708,-0.034100965,0.0076790806,0.66586715,1.1705161,1.1703007,2_6
0.014384015,-0.3796655,-0.81599987,0.0055563063,0.007917341,-0.0032188848,-0.66922367,0.29409578,0.117493495,2_6
0.01352102,-0.37387177,-0.8182002,-0.003473184,0.048684593,-0.031524647,0.43543983,-1.1300799,0.99156594,2_6
0.011640464,-0.36367148,-0.8218273,-0.012007663,0.09537018,-0.037222747,-0.3695036,1.0528576,-0.5870466,2_6
0.008372454,-0.34708148,-0.82683134,-0.02078855,0.13343,-0.03839464,-0.9443206,0.1691202,0.35080257,2_6
0.00525816,-0.33079126,-0.8311836,-0.022141576,0.14630972,-0.043379035,-1.0671808,0.08891738,-2.4328294,2_6
0.0014246942,-0.31154767,-0.835559,-0.026951374,0.14688568,-0.033594057,-0.54733664,0.29271376,0.029912112,2_6
-0.0026188546,-0.29203138,-0.8386477,-0.029659351,0.16163479,-0.010341364,-0.5838078,1.1327277,1.0027771,2_6
-0.0062278286,-0.27574444,-0.8397966,-0.027218176,0.1586116,0.0042398055,0.71574855,1.1087142,1.3335383,2_6
-0.009901155,-0.25912222,-0.83938754,-0.032168213,0.14412344,0.0038634513,-1.4247284,-0.31239966,-1.1405158,2_6
-0.0136139495,-0.2422815,-0.83699334,-0.024048595,0.13798232,0.016082136,0.13623887,-0.60389894,-0.11492338,2_6
-0.016309757,-0.22941461,-0.8334843,-0.021807175,0.13439834,0.0269093,0.20000121,0.13163719,0.2090544,2_6
-0.018788956,-0.21776614,-0.82926404,-0.01948899,0.12402975,0.03204397,1.3633416,-0.08991696,2.2936695,2_6
-0.021006128,-0.20721856,-0.82475245,-0.019283555,0.122296914,0.021739407,0.84156996,-0.69821966,0.24702786,2_6
-0.0227882,-0.19852816,-0.8207011,-0.020723952,0.11775982,0.023119166,-0.13342863,-2.3799093,-0.8317712,2_6
-0.024892103,-0.18897976,-0.8167048,-0.021217477,0.11883591,0.022673586,0.5058952,0.77468574,0.59407604,2_6
-0.027024327,-0.18030442,-0.81419957,-0.025847811,0.12542945,0.0034120544,-0.28870657,1.2150165,-0.85205436,2_6
-0.02937889,-0.17109315,-0.8126618,-0.023860147,0.12547654,0.009119023,1.0261413,0.017804325,1.9204056,2_6
-0.031699397,-0.16143969,-0.81206495,-0.027741395,0.12412156,-0.004922473,-1.3915249,1.0213253,-0.6256826,2_6
-0.034088764,-0.1507612,-0.81286645,-0.025018591,0.1246802,-0.016610462,-1.3372988,0.8508871,-1.7993077,2_6
-0.036067795,-0.14049222,-0.81389904,-0.016073648,0.11642649,-0.0047767414,0.36779183,-0.4419934,0.5955583,2_6
-0.037735265,-0.13019393,-0.81515384,-0.012816242,0.11285006,-0.003977808,-0.43830383,0.26480794,-0.7784421,2_6
-0.03918884,-0.12016006,-0.8164065,-0.010297384,0.09538106,-0.006799552,-0.07166675,-0.49732465,-0.7823192,2_6
-0.04005486,-0.11218887,-0.81774604,-0.005648228,0.09240463,-0.007127521,0.2947971,0.78109854,0.10272509,2_6
-0.040418275,-0.10458078,-0.81937826,-8.206744e-06,0.08016662,-0.0072548194,-0.53587407,1.0677674,-1.3985947,2_6
-0.04038938,-0.09779445,-0.821305,0.0027259223,0.06434268,-0.01015043,-0.8711854,1.0681798,-0.5689831,2_6
-0.040342934,-0.09348689,-0.82316405,0.0005593367,0.047744658,-0.00957314,0.14163242,0.67675716,1.1957349,2_6
-0.04057919,-0.09076321,-0.8246796,0.0024337429,0.017052036,-0.002329437,0.88495207,-0.93351156,0.6583955,2_6
-0.041080188,-0.09007219,-0.8256119,-0.00088273187,0.011193276,0.008031499,0.8205778,0.6149304,1.2203802,2_6
-0.04176756,-0.09029224,-0.82588404,0.0019441685,0.012450195,0.009637394,0.46738562,-0.015295718,-0.48034132,2_6
-0.042486556,-0.09066512,-0.8261282,0.0029490134,-0.00035244558,-0.0035262003,0.26489717,-0.8508862,-1.3319857,2_6
-0.042817116,-0.09118095,-0.8269154,0.0026628636,-0.0020578268,-0.004762635,-0.9302047,-0.84275967,0.36503282,2_6
-0.04240151,-0.091232836,-0.8276486,0.013699834,0.010999313,0.0007870175,-0.47500366,0.5553986,-0.36255133,2_6
-0.0410605,-0.09092707,-0.82865703,0.024838826,0.0029276987,-0.00237922,0.3384369,-1.630876,-0.54644245,2_6
-0.038924877,-0.09024023,-0.82975554,0.028642638,-0.00026844797,-0.0020298793,-0.008305131,0.34745872,0.6601137,2_6
-0.0362335,-0.08895737,-0.83092064,0.030489955,0.012082417,0.0040357877,-0.118203424,0.25818446,-0.46999133,2_6
-0.033680074,-0.08739114,-0.8321509,0.028892431,0.008062363,0.00088902394,0.12196028,-1.1199127,-0.11333723,2_6
-0.031328846,-0.08591469,-0.8336282,0.023912668,-0.003433218,-0.0056868894,0.17528589,-0.6703466,-0.100780465,2_6
-0.029338175,-0.08449978,-0.8346879,0.02270376,0.0011367538,-0.0004207008,0.28094283,-0.30442277,-0.86720663,2_6
-0.02721103,-0.08280571,-0.83561504,0.019224284,-0.00825655,-0.0010511067,-0.4622458,-1.6073058,-0.21777533,2_6
-0.025630923,-0.08150576,-0.836542,0.017252123,-0.005621293,-0.009283898,-0.8873852,-0.09858029,-1.1963007,2_6
-0.023616048,-0.08026699,-0.8374784,0.021521961,0.005462934,0.0003867758,-0.07961146,1.403942,-0.026408335,2_6
-0.021737684,-0.07891188,-0.83830494,0.024241453,0.0019135452,-0.003652214,0.4389022,-0.6542957,-0.372256,2_6
-0.019710151,-0.0777091,-0.839166,0.023861138,0.00048901583,-0.0011858941,-0.37502155,-0.0685906,-0.42744157,2_6
-0.017368104,-0.076949164,-0.83976054,0.027860118,-0.008828152,0.0038333863,1.0211428,0.937942,0.6970772,2_6
-0.01498245,-0.076979965,-0.8399058,0.022718033,-0.013858037,0.010318703,0.2870256,0.23749104,1.8223281,2_6
-0.0129960105,-0.07864794,-0.83984596,0.01754884,-0.03338,0.008901146,0.47490805,-1.117731,0.33647034,2_6
