x,y,z,vx,vy,vz,ax,ay,az,DTMode
0.068738684,0.032462947,-0.0017779339,-0.0017305388,-0.002797645,-0.00041873395,0.020818176,0.01211361,-0.069602385,2_3
0.06900638,0.03375279,-0.002295526,-0.00012132524,-0.0010806381,0.0004253222,0.03336892,-0.010142138,0.029429793,2_3
0.06963652,0.035183847,-0.0027895325,0.0006850558,-0.0009826551,0.0010561167,-0.023541799,-0.03723324,-0.016318634,2_3
0.07052646,0.03689943,-0.003407797,0.0014911402,-0.0010670356,-0.00076611096,0.012576358,-0.019620404,-0.023234636,2_3
0.0711889,0.037805818,-0.004076627,0.0019055416,-0.00046693688,-0.001456706,0.011039804,0.018496502,0.020200014,2_3
0.07184403,0.03911,-0.004655534,0.0024653107,0.00027377962,-0.0033510914,0.0205809,0.01914645,-0.05696652,2_3
0.07111573,0.040663235,-0.005121388,0.0029197414,-6.336769e-05,-0.0047358554,-0.01743453,-0.021110088,-0.03987178,2_3
0.07002007,0.04220384,-0.0051563885,0.0027683647,0.00057016267,-0.005081342,0.01128997,-0.0054845754,0.04253015,2_3
0.06846062,0.043803573,-0.0051456164,0.002195524,0.00256275,-0.005619995,0.003012547,0.012665239,0.014667213,2_3
0.06817103,0.04486802,-0.005183746,0.002519864,0.0026762255,-0.0045174602,0.042423204,-0.023458391,0.12262485,2_3
0.068035305,0.04603729,-0.005708286,0.0020994125,0.002192329,-0.0035941578,0.0027489122,0.00076798344,-0.002223998,2_3
0.06864746,0.046597518,-0.0062995465,0.0021979983,0.0019177246,-0.0042720963,-0.013445402,-0.020378178,-0.0073527913,2_3
0.06756006,0.04580269,-0.0066866777,0.0010605986,0.0014282046,-0.0028746994,-0.0039092633,0.017395623,0.041969117,2_3
0.06550673,0.045802668,-0.0069084056,0.0001502662,0.001448706,-0.0009271517,0.005633829,0.0011451984,0.003490065,2_3
0.06314821,0.046287406,-0.0069209156,-0.00085494283,0.0022183,0.0013358844,-0.00432749,-0.007754994,0.074435025,2_3
0.06042322,0.04549719,-0.0063245064,-0.0030027044,0.0008774259,0.0006742779,0.0028149527,0.019178739,-0.034095716,2_3
0.057645224,0.043945044,-0.005599495,-0.0033563983,8.3112194e-05,0.00013594743,0.027261047,-0.015363928,-0.009650364,2_3
0.054370116,0.04288789,-0.0048606596,-0.0051097753,-0.0014425503,0.0010588854,0.0025670452,-0.02587433,-0.13157088,2_3
0.051249925,0.042682875,-0.004598839,-0.005135136,-0.002876851,0.00047126002,-0.0013416554,-0.03240446,0.03245047,2_3
0.04864227,0.041673798,-0.006070864,-0.0023228652,-0.006258821,-0.05301034,0.03848033,-0.04699909,-1.4422007,2_3
0.04568344,0.03891141,-0.027516771,0.0016584564,-0.010305068,-0.2587059,0.025689732,0.0022364818,-1.5086532,2_3
0.043862544,0.03750405,-0.0612387,0.0049624844,-0.011166006,-0.3355988,0.021382852,0.0041490756,-0.29412657,2_3
0.042434398,0.036842402,-0.10548168,0.009253912,-0.010423064,-0.3263782,0.05377962,-0.0036676475,0.32256606,2_3
0.041937478,0.03511012,-0.13960814,0.013215687,-0.010722233,-0.2951657,0.049182657,-0.020312417,0.29708892,2_3
0.04323349,0.03402501,-0.16992758,0.017558143,-0.010073514,-0.27546197,0.021819256,0.013992677,0.058510337,2_3
0.04665656,0.033683095,-0.1977739,0.022625756,-0.008953331,-0.27106392,0.026645133,0.011266537,-0.01970604,2_3
0.050017893,0.0330233,-0.22582999,0.025460824,-0.0070546255,-0.2754535,-0.010453806,-0.009737409,-0.004089748,2_3
0.054942407,0.032332122,-0.25097337,0.027155912,-0.005741685,-0.27656198,-0.009775293,0.008901314,-0.02843514,2_3
0.0584213,0.031531796,-0.27696723,0.027223554,-0.0045729955,-0.27215612,-0.0007178969,0.016217956,0.0035880755,2_3
0.063008174,0.030230446,-0.30334,0.025486954,-0.004576016,-0.2682833,-0.0436686,0.020936092,0.026412306,2_3
0.06865862,0.030717732,-0.3275892,0.025713906,-0.0029847717,-0.26584524,0.000462358,0.006863154,0.05408749,2_3
0.0746851,0.031042637,-0.35426217,0.024546396,-0.0022886028,-0.26079768,-0.026669748,-0.009572473,0.02960488,2_3
0.080776244,0.032621667,-0.37781987,0.023408426,-0.0004472661,-0.25505364,-0.019531464,0.046014447,0.061520934,2_3
0.08678518,0.033352066,-0.40122324,0.021018745,0.00038557313,-0.25102165,-0.059630424,-0.0009334202,0.06480329,2_3
0.089727335,0.03328641,-0.42414296,0.01437691,0.0007511302,-0.24518172,-0.046538834,-0.0026020359,0.0115558505,2_3
0.09011597,0.03253336,-0.44612935,0.008086946,-0.0006562076,-0.23976795,-0.048382152,-0.014693246,0.06579682,2_3
0.091200024,0.031629533,-0.46773544,0.0030750488,-0.0012615871,-0.23469055,-0.017768277,0.0063584633,0.10391015,2_3
0.09302974,0.03194667,-0.48896033,-0.0009349115,-1.8487233e-05,-0.22796689,-0.017851472,-0.0026035889,0.08020922,2_3
